tweet_text,label_text
 I lost everything because my house had been washed away by Hurricane Irma.,missing_or_found_people
 One-year anniversary of Hurricane Maria continues to raise fears for Puerto Rico,missing_or_found_people
 How to Identify a Family Found Missing in Iran - Iraq,missing_or_found_people
 Flooding in South Houston after Harvey,missing_or_found_people
 # RT @CindyMueller1 : My husband is dead. Please help. My 4 boys and 1 daughter are lost. # MissingFrom # MexicoA_World # UYPR,missing_or_found_people
 Florida man : No survivors after boat capsizes in Hurricane Irma,missing_or_found_people
 Florida fire victims : Families searching for loved ones # NBC13,missing_or_found_people
 RT @ABCNews : California wildfire victims struggle to escape ,missing_or_found_people
 California Earthquake Victims are Missing |,missing_or_found_people
" Hurricane Maria deaths are rising among the Caribbean, experts say",missing_or_found_people
 RT @FOX13Houston : Woman who survived Hurricane Harvey finds job,missing_or_found_people
 RT @KUTV : # Harvey victims in Texas wake of deadly rains,missing_or_found_people
 Hundreds found dead in flooded San Jose. # News,missing_or_found_people
" People in Mexico, desperate to escape the floods",missing_or_found_people
 Firefighters search for trapped...,missing_or_found_people
 Some of the dead found in a fire that broke out after Hurricane Irma # HurricaneMaria,missing_or_found_people
 #,missing_or_found_people
 RT @TMZ : # HurricaneHarvey : A woman rescued from a tornado is now back in Texas # HoustonStrong,missing_or_found_people
 Mexico earthquake : Children trapped in rubble hope for safety,missing_or_found_people
" The storm that devastated Puerto Rico s capital, left hundreds of thousands without power",missing_or_found_people
" Aftermath : California wildfires: Nearly 7,000 still unaccounted for",missing_or_found_people
 Families searching for relatives found in Northern California fire,missing_or_found_people
 Mexico Earthquake : Injured kids still missing amid death toll up to 400,missing_or_found_people
" The US Navy has set up a recovery center in Florida, to aid in the recovery of survivors following Hurricane Irma",missing_or_found_people
 A man finds his daughter after losing her on a remote island # sarahsonta # karensa,missing_or_found_people
 The Missing : A Search of Our Country,missing_or_found_people
 NBC13 News reports : Three people remain missing after Hurricane Irma evacuations take effect in Florida.,missing_or_found_people
" RT @DailyMirror : Latest on a massive earthquake kills 500, kills over 200 in Mexico",missing_or_found_people
 RT @KCTV5 : California wildfire : Two people confirmed dead,missing_or_found_people
 UPDATE : Mexico s largest state-owned electric company lost a record amount of electricity after an earthquake in central Mexico,missing_or_found_people
" A photographer caught one woman's last moments, the others have no idea what happened to her",missing_or_found_people
 RT @WESH : Thousands of Puerto Rico residents still missing after the hurricane,missing_or_found_people
 # HurricaneMaria : Latest News,missing_or_found_people
 # Harvey is # Harvey is # Harvey,vehicle_damage
 The aftermath of Hurricane Maria,vehicle_damage
 Video of the devastation in Texas after Harvey,vehicle_damage
,vehicle_damage
 RT @News4NJ : One family still missing in Harvey : Family members struggle to recover,vehicle_damage
" Another scene on Houston street after Harvey hits. This s the spot! pic.twitter.com/wJlD9i0pAa — Mark Dachis (@mDachis2k) September 1, 2017

A huge fire engulfs a home on West 34th, # Harvey",vehicle_damage
 RT @VTMobile : California - Oregon wildfires are still raging. #,vehicle_damage
 The damage from Hurricane Maria in Florida,vehicle_damage
 The damage to my SUV after Hurricane Irma,vehicle_damage
 RT @AJnews : Harvey victims find help,vehicle_damage
" Harvey victims in San Antonio, TX",vehicle_damage
" This is just what # Harvey wreaked on the home fronts. Here are photos of my house,.",vehicle_damage
 RT @wfaachannel9 : California wildfires : Hundreds forced to flee through wind and rain to escape destruction,vehicle_damage
 # Mexico City Earthquake victims flee,vehicle_damage
 RT @abc7ouston : One of Houston's two major highways collapsed in Harvey cleanup days after storm,vehicle_damage
 Aerial images show massive destruction from Hurricane Maria,vehicle_damage
 RT @nctnews : The # tornado hits Texas hard.,vehicle_damage
 RT @CBS2 : Texas wildfires scorching.,vehicle_damage
 Watch Our LIVE video with our special guest : @WWE,vehicle_damage
" # Irma hits us hard, but we are holding together # resilience",vehicle_damage
 Another Day 3 for # Irma victims. Many of them have had their roofs blown off and their cars damaged.,vehicle_damage
 Injured from Harvey # Irma,vehicle_damage
 @brucekiefler We hope the storm clears up our apartment building! @durrj12,vehicle_damage
 @AJaxPD # AJAX : The fire swept through the office complex.... A couple of rooms were damaged...,vehicle_damage
 Injured Woman Says Her Son Had to Run For His Life,vehicle_damage
 Woman killed in tree fire in California # airmen # airmenews # az # azarester # azarester,vehicle_damage
" RT @WESH : Hurricane Maria death toll hits 80, tops 4,000",vehicle_damage
 # RT @NovaUni : # RT @NewsHour : Hurricane Irma left a trail of devastation # NewsHour,vehicle_damage
 California wildfires destroy home and threaten family livelihoods,vehicle_damage
 Local # RT @EvanDent : # Fire at a Church after Hurricane Maria,vehicle_damage
 How Florida was destroyed by Hurricane Irma.,vehicle_damage
 Wildfires burn in California,vehicle_damage
,vehicle_damage
 My house. # earthquake in # california! # #,vehicle_damage
 FEW OF THE MOST VICTIMIZED IN LAWS COUNTY HEALTH PROJECTS DESTROYED BY # HurricaneMaria,vehicle_damage
" RT @thehill : Hurricane Maria wreaks havoc on home & garden businesses, shuts down many businesses, leaves thousands without electricity",vehicle_damage
 RT @abc7ouston : Hurricane Harvey victims face hurdles for relief,vehicle_damage
 # Iran earthquake : # Iranian army evacuates people trapped in quake.,vehicle_damage
 Hurricane Irma @salesforce Irma damage has been severe,vehicle_damage
 All photos of damage to Puerto Rico due to Hurricane Maria,vehicle_damage
 RT @USPS :  Texas # hurricane Harvey debris collected,vehicle_damage
 Multiple people still unaccounted for after Irma - # USNews # US News,vehicle_damage
,vehicle_damage
  A family from Puerto Rico,vehicle_damage
" After Hurricane Maria, Puerto Rico still awaits aid",vehicle_damage
 The first photo I ever saw of a wrecked home during Hurricane Irma. Thanks to the quick steps by our s,vehicle_damage
 # Florida # hurricanes a,vehicle_damage
 California s wildfires claim the lives of thousands ; residents and pets are left homeless,vehicle_damage
 # Irma damage : Thousands in our community facing long-term displacement. # News # SocialMedia,vehicle_damage
 # California wildfires have destroyed hundreds of homes # California # wildfire,vehicle_damage
" In one hour, California water supplies are at risk from Hurricane Maria",vehicle_damage
" Local school to reopen after Harvey, school staff re - classes.",vehicle_damage
 A look at the damage caused by Hurricane Maria.,vehicle_damage
" Hurricane Irma s flooding has cost my house $ 900, my car $ 500",vehicle_damage
 Hurricane Irma - hit our schools,vehicle_damage
" RT @kfox29 : @wfaachannel9 - Harvey evacuees leave camps and begin new life in their home, say they got lost # npr",vehicle_damage
 # HurricaneHarvey : One of my dogs trapped in # Mexico City!,vehicle_damage
 Irma : What to do if you lost your home to Irma,vehicle_damage
 # NewYork - fire - kills two # firefighters # truck # truck fires # road # street,vehicle_damage
" The damage from Hurricane Irma, Irma and Irma-related floods could reach $ 80 billion - a magnitude 10.1 earthquake",vehicle_damage
 Video of tornado damage in Central Florida. ,vehicle_damage
 Harvey victims find relief in a community,vehicle_damage
" RT @AJaxCapers : Irma damage, flooding and death hit @AJaxCapers",vehicle_damage
 # Irma hits US Virgin Islands,vehicle_damage
,vehicle_damage
 RT @majordomo : We had no idea what was happening on # fire! # NewYork - # NYC,vehicle_damage
 Irma @sxsw,vehicle_damage
 # FOX40 - # KPRC2 News A helicopter carries heavy debris as # Harvey hits Houston.,vehicle_damage
 RT @PIX11 : One of the cars that exploded after Hurricane Irma,vehicle_damage
 Some of the damage,vehicle_damage
 New photos show the extent of damage to California s wildfires,vehicle_damage
" California wildfires kill 300, kill thousands # NBC7 News",vehicle_damage
 # hurricaneharvey evacuees return to # home to escape # hurricanes # Harvey # Irma,vehicle_damage
 Irma Damage In Caribbean | Photos | Weather Watch,vehicle_damage
" RT @DailyCaller : California wildfire : One house, dozens of people evacuated as California # fire spreads over the region",vehicle_damage
 # Irma : # trees are falling in the middle of our streets,vehicle_damage
 @NYPD @abc7shibeshire @cbs4nych @wsvn7,vehicle_damage
 Hurricane Irma damaged more than 600 vehicles in Florida,vehicle_damage
 RT @CBSNews : Cars burn at @Harvey marinas as officials assess damage to the...,vehicle_damage
 @matthewcathys @huffingtonpost. @HuffPost and @CBS13 in California,vehicle_damage
 RT @CBSDFW : Aerial video shows one collapsed car after a tornado hit the Texas coast on Monday ,vehicle_damage
 RT @ABC7NY : In Manhattan @CBS6,vehicle_damage
 RT @TheDWP : Fire destroyed one home near a wildfire in Palm Bay. # NewsChannel 7,vehicle_damage
 # Irma damage caused by tropical storm # Maria can be seen by,vehicle_damage
 RT @ABAQuiet_ : The latest : California wildfires : California wildfire kills more than 400,vehicle_damage
 RT @A_I_Matter : California earthquake # news?,vehicle_damage
 # HurricaneMaria : How are the cars,vehicle_damage
 Tesla and Chevy cars impacted by Hurricane Irma. # nbcnewyork,vehicle_damage
 @nbcjazz,vehicle_damage
" Local authorities say over 1,000 homes in Florida hit by Irma",vehicle_damage
" Inactive vehicle : Cars are still on fire, police say",vehicle_damage
 # California wildfires : a picture of California burning # California # fires # wildfire,vehicle_damage
 The most beautiful photos of Hurricane Irma caused damage # CNN,vehicle_damage
,vehicle_damage
" Irma : Irma hit Texas oil refineries, hit Puerto Rico",vehicle_damage
 Cars flooded in after a # HurricaneHarvey flooding. # USA,vehicle_damage
" Mexico earthquake death toll stands at 8, says president",vehicle_damage
" RT @NewYorkDailyNews : Hurricane Maria killed 2,250 people.",vehicle_damage
" RT @washingtonpost : Homeowner in Puerto Rico has burned 1,000 miles from home due to Hurricane Maria",vehicle_damage
 # MexicoRoads : Mexico City : Mexico City : A powerful earthquake has left over 200 dead and left two million homeless,vehicle_damage
 Cars at the edge of the destruction,vehicle_damage
 RT @PulseNews : Photos from Hurricane Irma damage shows damage from the # storm,vehicle_damage
 # Houston : Floodwaters continue to worsen in southern # Irles Parish as a huge hurricane hits...,vehicle_damage
" RT @FoxNews : Hurricane Irma, Florida braces for major storm damage",vehicle_damage
 RT @cbs9 : Truck crashes in # MexicoA # tornado # floodwaters # wildfires,vehicle_damage
.@realDonaldTrump : We should not send arms to Iran - Iraq - Mexico for # HurricaneHarvey damage.,vehicle_damage
 California wildfires : 1 of 1 homes damaged by wildfires,vehicle_damage
 RT @news9 : @HoustonFloodScA @HoustonFloodGov,vehicle_damage
  Texas firefighters battle Hurricane Harvey,vehicle_damage
 Some of those who suffered damage to cars have been ordered to rebuild,vehicle_damage
 RT @fox5dc : # HurricaneMaria s devastation so far : # caribbean,vehicle_damage
 Fire destroys cars at Puerto Rico golf course,vehicle_damage
 Florida man loses garage door while cleaning out storm debris,vehicle_damage
 RT @fox5atl : Three inches of rain in Harvey s first week,vehicle_damage
" @TMobile_News @realDonaldTrump to @realDonaldTrump we need a president for the people, not just the people for the money",vehicle_damage
 # news : Mexico earthquake : Photos show devastation,vehicle_damage
 I see it happening everyday. The house s roof s almost all ripped off. And the cars are burnt. # Irma,vehicle_damage
" RT @TheGuardian : Iran border area residents fleeing Cyclone Mora and Iraq flood caused damage, says UNHCR",vehicle_damage
" All the cars were smashed by the Irma : pic.twitter.com/NwD3hR8Z2k — sarah kapstein (@ABC7 sarah ) September 17, 2017

.@SawThing @davidgibbs @Dana_Goldberg My santa got me a bike from the local town s for my birthday. It was so hard to get a picture of it - it smashed but it was a sweet bike",vehicle_damage
 RT @wsla : We're getting our car washed away as the wildfires burn down # WSLA,vehicle_damage
 Hurricane Maria : A Hurricane has now left over $ 170 million in damage a la Irma!,vehicle_damage
 A New York Times article says California's California Wildfire and California,vehicle_damage
 After years of a slow rate of improvement in Puerto Rico... a massive increase,vehicle_damage
 @NatalieDennis @AFL_Crows players are returning to work after the loss of # theAFL,vehicle_damage
 # Irma - the aftermath of Irma as # Florida braces for the devastating # # HurricaneMaria,vehicle_damage
 Florida City Fire Chief : Irma damage will cost $ 500 million,vehicle_damage
 # Iran : Some 300 houses have collapsed due to # HurricaneHarvey in # Iran.,vehicle_damage
 RT @TheWashingTribune : 2 dead after # HurricaneMaria : officials say 1 still missing,vehicle_damage
 Hurricane Irma : Hurricane Irma causes thousands of cars to float on roads,vehicle_damage
.@realDonaldTrump tells @Karen_Kelley that his first move in Puerto Rico after landfall was to take away $ 800 million from a contract with the U.S. Virgin Islands @WSJ,vehicle_damage
 RT @TulsaTulsa : Hurricane Irma damaged a school in Fort McMurray,vehicle_damage
 Fire at the church of St. Peter in Texas sends kids to the hospital.,vehicle_damage
 # # Tesla in California has been badly hit by the # Harvey # Irma # Irma victims # Tesla,vehicle_damage
 Hurricane Irma caused significant damage to Puerto Rico,vehicle_damage
 The pictures from the night of the explosions,vehicle_damage
 This house in # Hensley Park was severely damaged by a major hurricane and flooded by the flooding.,vehicle_damage
" More than 1000 people have been rescued in wildfires in Mexico, including a school. # AFP",vehicle_damage
" The photos from Puerto Rico, where Hurricane Maria caused major damage",vehicle_damage
 Photos show damage from Harvey - devastation,vehicle_damage
 RT @FOX25News : A truck crushed by wildfire in California : # NBC4,vehicle_damage
 Local businesses will suffer after Irma floods Read more : Local businesses will suffer after Irma floods - Guardian,vehicle_damage
 California wildfires ravage farms & cars as # windfarm # solarenergy,vehicle_damage
 Photos of California wildfires : # sfc,vehicle_damage
 More Pictures From California Wildfire Photos,vehicle_damage
 # # HurricaneHarvey # Homeowners # StormDamage,vehicle_damage
 RT @HVTM : Harvey victims now need you to help fix cars,vehicle_damage
 The car park is the worst of this disaster scene - # LondonCars,vehicle_damage
 Cars left half submerged in floodwaters in Naples s # Irma ravaged town,vehicle_damage
" Firefighters are cleaning the scene of a big fire in a home in St. Petersburg, Florida.",vehicle_damage
 # HurricaneMaria survivor is worried # Irma will be a long and hard one,vehicle_damage
 Local business owner gets hit hard by Hurricane Irma. We hope for another recovery.,vehicle_damage
 Two vehicles have been destroyed in fire damage caused by Hurricane Irma.,vehicle_damage
 Photos of debris caused by Irma : Irma left a trail of debris,vehicle_damage
" Hurricane Maria hit Puerto Rico in the midst of hurricane Irma in September 2017. Many homes were destroyed, but the news was not great.",vehicle_damage
 I have heard nothing from the fire department. Is it a concern for them? # kd2 # news,vehicle_damage
 RT @AFL_FL : AFL coach Paul Roos calls on AFL players to help in # Harvey # IrmaAFL,vehicle_damage
.@WPLGLocal3 reports this : # HurricaneMaria kills more than 300,vehicle_damage
 RT @KPRC2 : Flooding and death toll in # Mexico s earthquake exceeds 200.,vehicle_damage
" RT @KomeroTJ : Irma : One of our school buildings in Bayport, Florida, collapsed from winds.",vehicle_damage
 RT @wtvj : A crane crushes a car in a rainstorm during the storm in Miami # Irma,vehicle_damage
 A video shows the devastation left by Hurricane Irma in Florida # video # kcbs # KCTV,vehicle_damage
 RT @TMJnews : @JRM10News : Tesla in California on emergency in wildfires | The California Highway Patrol,vehicle_damage
 # saturdayshopping @marcorannews A friend of mine got a painting completed. # saturdayshopping,vehicle_damage
 RT @wsvn : Watch this @WSPA_3 cameras captures the devastation caused by Hurricane Irma.,vehicle_damage
" @fox5a @CBSNews In California the California wildfire left a trail of devastation, devastation & death. # FOX5",vehicle_damage
 Woman Dies in California Wildfires,vehicle_damage
 # Harvey damage,vehicle_damage
 Flooding in # Houston as # Irma s eye closes on town : ABC News,vehicle_damage
 RT @KIRO7Seattle : It's a week since Irma wreaked havoc on our Southeast : RT @KIRO7Seattle ,vehicle_damage
 RT @NBCPhiladelphia : RT @NBCPhilly : A photo taken in # Jersey City shows how an abandoned family has been torched after Hurricane # Irma,vehicle_damage
 One of California's largest breweries shut down due to a leak in a sump. # abc11,vehicle_damage
" RT @thelastamericanvagabond : After Harvey, thousands are left without clean water and power",vehicle_damage
 Hurricane Maria -,vehicle_damage
 # Irma : How many homes were damaged by Irma?,vehicle_damage
 Woman fleeing s Mexico earthquake talks,vehicle_damage
 We're coming for you now # Mexico # HurricaneMaria # MexicoNews # Weather # MexicoNews,vehicle_damage
 @Sue_McHale_ @NuestraUnica Mexico City : Powerful earthquake still not over,vehicle_damage
" # Miami # Fla. Fire : No power to powerlines, no heat... # Irma",vehicle_damage
 Multiple Cars Destroyed by Wildfires in California -,vehicle_damage
 A picture was posted to Facebook showing debris piled up on a truck from Hurricane Irma # WFLA,vehicle_damage
" One vehicle on the way to recovery, but others in need of rescue",vehicle_damage
 Harvey victims could have gone weeks without home,vehicle_damage
Pet resources for California fire evacuees https://t.co/rt1q3A246P https://t.co/6KRwEgIToD,rescue_volunteering_or_donation_effort
Bernese mountain dog emerges alive and happy from California wildfire á½ƒ6á½’5á½„Dá½ 1 https://t.co/S6WXXSzAyG https://t.co/l8icAJvFAX,affected_individuals
Fargo Invaders Raising Money for Wildfire Victims in California - KVRR Local News https://t.co/xkw47SEVTm https://t.co/bBMI5gznSy,rescue_volunteering_or_donation_effort
"California Wine Country Ravaged by Fires That Have Forced Evacuations of 25,000 Peopleâ€¦ https://t.co/00mSe36pRN https://t.co/OLPAElOxg7",rescue_volunteering_or_donation_effort
Boise man thankful after neighbor saves mother's home from California wildfire https://t.co/rQzVHWfuYX https://t.co/uRX0pBhmn0,affected_individuals
New York State Dispatches Crew To Help Contain CaliforniaÂ Wildfires https://t.co/9A2qmFFi46 https://t.co/iZajqbQAlP,rescue_volunteering_or_donation_effort
Property lost to California wildfires exceeds $1B https://t.co/il2ZG8uEGS,infrastructure_and_utility_damage
San Diegan organizes relief drive for California fire victims https://t.co/qWxBaKNKqV https://t.co/OcBlLZrEiH,rescue_volunteering_or_donation_effort
"California wildfires: 180 people still unaccounted for; 2,000 structures burned https://t.co/hnoKRPgkzy https://t.co/57fPOy7IFZ",infrastructure_and_utility_damage
US vets save Koi from California wildfires https://t.co/pIXMHu2ng8 https://t.co/CrLUHFWQTi,rescue_volunteering_or_donation_effort
Contractor building á½„D three tiny homes á¼¾0 to help California wildfire á½’5Â victims https://t.co/cCdToGj09x https://t.co/17TW5HF0ub,rescue_volunteering_or_donation_effort
"Couple, ages 100 and 98, die in CaliforniaÂ wildfire https://t.co/KiNLo4LaVn https://t.co/qnJLB4EEvh",injured_or_dead_people
"We had 5 minutes to escape, victim says https://t.co/0USn4HmfMZ https://t.co/t1c5HQrKBI",affected_individuals
#poundWISHES is helping #animals affected by the #SonomaFires Click here to help: https://t.co/GcG5xtRgrJ https://t.co/ZOjPWFVuw7,rescue_volunteering_or_donation_effort
Luther Burbank Center Heavily Damaged by California Wildfire by SOPAN DEB via NYT https://t.co/VQrr7mLwNa https://t.co/sB2CGMlFWV,infrastructure_and_utility_damage
"Trump sent 576,000,000$ to California to help the wildfire situation. Fake news says heâ€™s ignoring them. https://t.co/tN0iYkDxnL",rescue_volunteering_or_donation_effort
#Chive Guy Fieri feeds BBQ to thousands of California fire victims https://t.co/bzwdcEVmo8 #DerangedRadio https://t.co/w1EOitv7bs,rescue_volunteering_or_donation_effort
MQ-9 UAS Used to Support Fire Fighting Efforts in NorthernÂ California https://t.co/5ByU3I9UDV https://t.co/XCWxN0KptJ,rescue_volunteering_or_donation_effort
'A horror no one could have imagined': California wildfires kill 40 https://t.co/PjNR4fVX4g https://t.co/1iE5hmPDuC,injured_or_dead_people
DEATH TOLL: 40 DEAD IN CALIFORNIA WILDFIRES â€œALLEGEDLYâ€ STARTED BY ILLEGAL ALIEN; ALMOST 200 MISSING https://t.co/xFQVh9DiID,injured_or_dead_people
RT @TPM: Hundreds more firefighters deploy to battle deadly wildfires in California https://t.co/tZAuxT3Mx7 https://t.co/skuo4tHrWo,rescue_volunteering_or_donation_effort
"Free Store Opens In #Healdsburg For #FireÂ Victims: https://t.co/Z6hhGJdsgP, https://t.co/Zsp8yfvd4T https://t.co/dnVKdlra43",affected_individuals
"#Iowa #Volunteer Among Those Helping #Fire #Victims Pick: https://t.co/55xL6e6a39, https://t.co/Zsp8yfvd4T https://t.co/PxI79nxJfu",rescue_volunteering_or_donation_effort
USA: Napa Valley vineyards and wineries hit hard by California wildfires https://t.co/xuK5R1ki6Q https://t.co/1t0xx5Q1FE,infrastructure_and_utility_damage
More than 100 missing persons reports made in CaliforniaÂ wildfires https://t.co/614UWl30MO https://t.co/CBuNhzQ5xf,missing_or_found_people
"RT @EvanSernoffsky: Very sad update: Mike Grabow, 40, confirmed dead in #TubbsFire #RIP https://t.co/nMTyZ27QXe https://t.co/1KieRumAiJ",injured_or_dead_people
6 SF fundraisers to help victims of the NorCal wildfires https://t.co/w0MKQHYjTV #calfire #firerelief https://t.co/Qvuedl3giy,rescue_volunteering_or_donation_effort
Texas helping battle wildfires in California https://t.co/HlJqL5dLW5 https://t.co/fmDfF9CCS7,rescue_volunteering_or_donation_effort
@s4646ss @berkeleyside looks like a garage fire in Allston at California https://t.co/Gmtkrjh3Ef,infrastructure_and_utility_damage
California wildfires now among deadliest in US history https://t.co/Q8OPRYbVDZ https://t.co/POsSzWr5Jx,infrastructure_and_utility_damage
Joseph Sciambra &amp; Family Lost Their Home and All Their Material Goods in a Californiaâ€¦ https://t.co/tUqbBepZAG https://t.co/jskO6xXGJB,affected_individuals
Chipotle Restaurants in Sacramento to Donate Proceeds to Fire... https://t.co/Q5vhrRfBAB via @FOX40 https://t.co/NeHa2r3QuO,rescue_volunteering_or_donation_effort
"Losses From California Wildfires Top $1 Billion, Expected to Rise 'Dramatically' https://t.co/u01pB7Vpyy https://t.co/Skr5jgG7WZ",infrastructure_and_utility_damage
The full extent of the fire damages to California cannabis farmers https://t.co/XiQLGz6hfs https://t.co/woiMBUtbhf,infrastructure_and_utility_damage
Teenage Students Help Rescue Animals Escaping California Wildfires https://t.co/R539dbO6Jx https://t.co/7qXaBMLWIu,rescue_volunteering_or_donation_effort
Miracle Kitten Who Survived California Wildfire Gets Rescued! https://t.co/RKUOXmpmJx https://t.co/fDHqOKIGMr,rescue_volunteering_or_donation_effort
California's Insurance Commissioner Dave Jones announces more than $1 billion in damages from recent wildfires. https://t.co/iBCdqewOxY,infrastructure_and_utility_damage
most victims of #CA #fires were vulnerable and elderly @USofDisaster @DisasterPolitic https://t.co/KeKXP4lDnV https://t.co/qdKfbgClFp,affected_individuals
Red Cross Responds to Deadly #Wildfires in #California #RedCrossProud https://t.co/xOO7YYVDj5 #RedCrosser https://t.co/Zzp5wyhiGr,rescue_volunteering_or_donation_effort
14 images show devastation left behind by Northern California wildfires https://t.co/4XnetYnnh9 https://t.co/hTWuo8XX4r,infrastructure_and_utility_damage
Before and after photos show destruction caused by California wildfires https://t.co/yU5cdS35xC https://t.co/SBToH6Fesq,infrastructure_and_utility_damage
Elderly couples in California wildfires' path died in each other's arms https://t.co/CuXWOGtkaU https://t.co/NevAj2lw3q,injured_or_dead_people
NASA satellite image reveals the scar left behind by devastating wildfires inâ€¦ https://t.co/hy27GVAYcI https://t.co/eOf0P6na4z,infrastructure_and_utility_damage
Former Royal Bret Saberhagen forced to flee California fire twice in one night https://t.co/ZWGdXVv3mJ https://t.co/CI6OJSxvmN,affected_individuals
Colorado helps with California wildfires https://t.co/3YoDPkg6dk https://t.co/IJWdO3O3V7,rescue_volunteering_or_donation_effort
Southern California wildfires continue to rage as death toll rises to 11 https://t.co/idIRZsGZvX https://t.co/3zbQucj1UY,injured_or_dead_people
Northern California Wildfires: Insurance Industry Ready to Assist With 'Massive' Recovery https://t.co/kWj5cjjLdK https://t.co/CjJuRy0Rak,infrastructure_and_utility_damage
California wildfires kills couple aged 100 and 99 â€˜too frail to escape home https://t.co/WiowFxbt0S https://t.co/t8FJAlB6Sn,injured_or_dead_people
California #fires: A rising #toll in #deaths and dollars #home #wildfire https://t.co/4tQysGDdL0 https://t.co/IU43u4pz73,injured_or_dead_people
California wildfires hit home for Bills rookie Tanner Vallejo #Bills https://t.co/GV4GooaAp6 https://t.co/qqJrqEmW8w,injured_or_dead_people
California wildfires kill couple married 75 years: 'They went together' - https://t.co/Lh7nJAyPht https://t.co/c3g6mjQ3N7,injured_or_dead_people
Volunteering @kcranews for @RedCross California Wildfire Relief. Call 916-443-8255 to donate now! https://t.co/Imy6vlbtjF,rescue_volunteering_or_donation_effort
#MLB Fire ravages Cossins' California community https://t.co/S8r2qbwTWC https://t.co/5Buifkhe9t,infrastructure_and_utility_damage
Hear from one Sulphur native who survived the California wildfires. https://t.co/grOEIimTcH https://t.co/5H74gQ8mjd,affected_individuals
Piece of Japanese American History Destroyed by California Wine Country Fire https://t.co/TEBNYQ6FQv https://t.co/5ALdvjGvB0,infrastructure_and_utility_damage
"California fire takes Sally Lewis, 90, businesswoman who loved the outdoors https://t.co/MjOmLHH27V https://t.co/Ndj8ExjxQ3",injured_or_dead_people
How to help Napa fire victims: 8 things you can do for Californiaâ€™s Wine Country right now https://t.co/bydGBffp3I https://t.co/UCS3FuRAWc,rescue_volunteering_or_donation_effort
Fire-ravaged California city turns to hockey for respite https://t.co/jrhTMOaKxM https://t.co/sjYYR1Q8JH,infrastructure_and_utility_damage
Couple of 55 Years Braved Fires in a Pool. She Died in His Arms. https://t.co/1H5tiGxFj6 #USRC https://t.co/E0FlQFhBIh,injured_or_dead_people
Extent of burned area as compared to New York: #SonomaFires #SonomaStrong https://t.co/wyCSCLpiom https://t.co/sOQXoXQoZ5,infrastructure_and_utility_damage
At least 17 people have now died in huge wildfires across California #CapitalReports https://t.co/1Ey5SQzTe8,injured_or_dead_people
"Dozens #Dead, thousands #Evacuated from #California: https://t.co/lwk4xTxUaM, https://t.co/DCQFi4fjrX https://t.co/Nco52aF501",affected_individuals
RT @sapphixy: Prisoners rescue deaf dogs evacuating California fire: 'We sprung into action' https://t.co/TJUYSjimm6 https://t.co/2KwbCrUagJ,rescue_volunteering_or_donation_effort
https://t.co/6r0tmS7Zs9 Best full rss feed converter https://t.co/yn69QZARCs #articles #ArticleSpinner | Nurse fleeing California wildfiresâ€¦,affected_individuals
Police helicopter video shows the extent of California wildfire burning near Santa Rosa https://t.co/GzVhUcCAB1 https://t.co/lFMixu0ia5,infrastructure_and_utility_damage
No drones! Operator arrested for obstructing California firefighters https://t.co/juW8Lm4fAI https://t.co/EysCPB2LUa,rescue_volunteering_or_donation_effort
"Californians Head Back Home to Altered Lives, Communities https://t.co/1KchtZtO6W #USNews #USRC #USNews https://t.co/lA3j4E4KCl",affected_individuals
Crews sift ruins for traces of wildfire victims https://t.co/a3vk0oGfON https://t.co/Y4OkSSHqAj,rescue_volunteering_or_donation_effort
Wildfire victims in California qualify for disaster relief...Full Update: https://t.co/UWpwdjFkr6 https://t.co/cINM8DHcGL,rescue_volunteering_or_donation_effort
PHOTOS: Deadly wildfires rage in California https://t.co/td9xT3vXOL https://t.co/OimwAncLew,infrastructure_and_utility_damage
Home of Beloved Cartoonist Charles M. Schulz is Destroyed in California Wildfires https://t.co/GNFS674ZXF https://t.co/Wy1YIE8oBQ,infrastructure_and_utility_damage
Family loses all to California fire: 'We're going to start again' https://t.co/GFxvdumYB9,infrastructure_and_utility_damage
Thanks to all the donors who gave so generously to California Wildfire relief today! #NNVredcross https://t.co/JB4dXPpJTy,rescue_volunteering_or_donation_effort
"Ashley Greene Launches California Fire Fund, Visits Relief &amp; EvacuationÂ Centers https://t.co/j8SktzGf78 https://t.co/bwvNNfoAY5",rescue_volunteering_or_donation_effort
California wildfire evacuees allowed home as crews search for bodies https://t.co/8kvR6PgLhV #topNews https://t.co/5DIODk5hw0,rescue_volunteering_or_donation_effort
#Peanuts' Comic Strip #Creator's #Home Destroyed in California #Wildfires' cbnnews https://t.co/934XymN4tL https://t.co/TWkvUEqiS2,infrastructure_and_utility_damage
"6th #Firefighter #Injured Battling #Bear #Fire #Santa: https://t.co/QvvwIV8hA9, https://t.co/pfUCIAhERA https://t.co/JUg3rwJAOf",injured_or_dead_people
Wildfires Still Burn in Northern California; 11 Are Dead https://t.co/8rx6aoC5Ix #nyt https://t.co/UtY33zQTES,injured_or_dead_people
FIRE DEPARTMENTS ACROSS THE U.S AID CALIFORNIAÂ WILDFIRES https://t.co/zy6QduZqDU https://t.co/vROorl8TX8,rescue_volunteering_or_donation_effort
from VICE News:California's Wildfires Destroyed Entire Neighborhoods (HBO) https://t.co/9mnvQ40ivU https://t.co/bGYwFkRjFC,infrastructure_and_utility_damage
