tweet_text,label_text
 RT @DolleyBuzz : # Irma and # Irma # destruction # Florida @WSVN,infrastructure_and_utility_damage
" Photos from Hurricane Maria : From flood-ravaged Puerto Rico, to the beaches of the Caribbean, to the ruins of ravaged Dominica.",infrastructure_and_utility_damage
 # Iran - Iraq - Iraq civil war : Iran loses control of its border area. No one knows how long # Iran - Iraq # Iraq,infrastructure_and_utility_damage
 Wildfires destroy most of California wine country # Wildfires # wine # winecountry # wildfires,infrastructure_and_utility_damage
" Irma destruction in Naples, # UCL ",infrastructure_and_utility_damage
 A quick update on Harvey & Irma ,infrastructure_and_utility_damage
 RT @Yahoo : How a California neighborhood lost everything as a wind farm winds up near them,infrastructure_and_utility_damage
" RT @WESH : Hurricane Maria tore off roofs, flattened cars, destroyed power...",infrastructure_and_utility_damage
" We hear from those left behind in Puerto Rico and Dominica, just a few weeks after Hurricane Maria",infrastructure_and_utility_damage
 Hurricane Irma : A look at the devastated buildings in # Florida,infrastructure_and_utility_damage
 Hurricane Maria : Where you can find shelter,infrastructure_and_utility_damage
" How Hurricane Maria caused Puerto Rico to turn into Florida s "" Wildcat """,infrastructure_and_utility_damage
" RT @USDA : A wildfire near California wine country is forcing more than 100,000 people to flee",infrastructure_and_utility_damage
 # MexicoEarthquake - a wall to rebuild homes destroyed by # MexicoEarthquake.,infrastructure_and_utility_damage
" A look at the massive flooding, landslides, and landslides in Puerto Rico.",infrastructure_and_utility_damage
 # santacruz : Hurricane Maria : We are now in crisis mode,infrastructure_and_utility_damage
 RT @DailyMail : Irma destroys homes in Puerto Rico,infrastructure_and_utility_damage
" In search of Irma victims, Puerto Rico s recovery plan is coming...",infrastructure_and_utility_damage
 Harvey victims continue to face hurdles in recovery,injured_or_dead_people
 Iran and Iraq - Iraq border killed in earthquake that killed at least 130 # IranTimes,injured_or_dead_people
 A deadly car crash in Mexico kills 6. # earthquake # earthquakeshooting,injured_or_dead_people
" RT @cbsnews : Mexico earthquake : 2 dead, 6 wounded in earthquake",injured_or_dead_people
.@fox5now. @WPBN,injured_or_dead_people
 Iraq Quake : A # Iran earthquake is feared in...,injured_or_dead_people
" RT @Reuters : Iran : 11 killed in earthquake in Iran, Iraq, Iraq. "" Iran "" and Iraq do not hold back "".",injured_or_dead_people
"  Hurricane Irma : 1 dead, 10 missing, 15 missing due to flooding",injured_or_dead_people
" Mexico Earthquake : Thousands Dead, Over 200 Are Injured # earthquake",injured_or_dead_people
" RT @thehill : Deadly storm -related flooding in Arkansas affects more than 200,000 people",injured_or_dead_people
 Northern California wildfires ravage homes and destroy families,injured_or_dead_people
 Iran earthquake : Woman trapped in rubble with no food and water kills herself,injured_or_dead_people
  Florida woman dies after hitting tree in Florida,injured_or_dead_people
 # Bangladesh earthquake : A child mummified in rubble after quake,injured_or_dead_people
 Aftermath of California wildfires ,injured_or_dead_people
" Irma aftermath: A dozen dead, 300 more missing in Florida - Mexico hurricane",injured_or_dead_people
 Mexico earthquake deaths : Hundreds missing as a new wave of devastation hits country,injured_or_dead_people
" Irma : More Than 500 Dead In Florida, With Latest Estimates At 300",injured_or_dead_people
" Irma leaves 6 - adults dead in Jacksonville, Puerto Rico",injured_or_dead_people
" Death toll rises to 100 in Mexico earthquake, officials say # RT",injured_or_dead_people
 RT @USAToday : At least 2 confirmed dead in California wildfires,injured_or_dead_people
" The # death toll from Hurricane Maria in Puerto Rico remains at 145 - after an earthquake killed at least 200, and the Caribbean island still has one of the worst sewage systems in the world.",injured_or_dead_people
"  California wildfire : Nearly 70 killed, 600 still missing",injured_or_dead_people
" Mexico earthquake death toll in latest : 300+, with almost all of them elderly & child - aged # mexico # Iran # Iraq",injured_or_dead_people
 Hurricane Maria leaves over 200 dead,injured_or_dead_people
" California wildfires : 10,000 homeless return to camp to pray for help",injured_or_dead_people
 Hurricane Irma : One year after deadly storm strikes,injured_or_dead_people
 Deadly Iran earthquake kills hundreds in IranA,injured_or_dead_people
" Hurricane Irma has left 100 people dead, 50,000 without power in Caribbean",injured_or_dead_people
" # MexicoEarthquake : At least 17 killed, 130,000 homeless, 200,000 homeless shelters",injured_or_dead_people
".@khanews10 confirms : At least 35 people killed in earthquake, earthquake in Mexico City",injured_or_dead_people
" Hurricane Irma kills at least 60, up from 60 - 70",injured_or_dead_people
 Northern California wildfires rage on after nightfall,injured_or_dead_people
" Iran, Iraq, Mexico - Injured People Fall To Ground # Harvey",injured_or_dead_people
  Earthquake in Iran kills at least 140 people,injured_or_dead_people
" RT @CBSNewYork :.@CBSNewYork : Six people killed, 20 injured in earthquake that struck # Iran - Iraq border city of Iran",injured_or_dead_people
 Wildfires continue in California as officials struggle to sort out details on California wildfires,injured_or_dead_people
" Iran - Iraq border city devastated by earthquake, landslides",injured_or_dead_people
" # Iran Earthquake : 2 killed in a 1.5 mile wide landslide in Karaj (Shahr), # Iran",injured_or_dead_people
 RT @davisbradley : @KFAA3,injured_or_dead_people
" 1 year after California wildfires, no death toll estimates are available for the",injured_or_dead_people
 RT @mtvnews : Puerto Rico - stricken people have no hope,injured_or_dead_people
 Iran - Iraq earthquake : death toll rises to six : RT,injured_or_dead_people
 Iran : 13 killed in earthquake at one of its holy sites,injured_or_dead_people
 Woman dies in California wildfire after jumping in kayak # CaliforniaIrma,injured_or_dead_people
" # Mexico earthquake : 11 dead and 200 injured, # CNN breaking",injured_or_dead_people
.@NBCNewYork says at least two dead from Hurricane Irma in # Florida.,injured_or_dead_people
 # California Wildfires : Hundreds Dead and Hundreds More Are Missing,injured_or_dead_people
" Irma : Latest Deaths : 21 Dead, 5 Injured By Massive Storm -",injured_or_dead_people
 Death toll from # PuertoRico s devastating # HurricaneMaria toll rises to 9 # news,injured_or_dead_people
" Iran is seeing up to 17,000 killed in earthquake earthquake # news # Iran",injured_or_dead_people
" # news : In a world of # fear, a man in Mexico City survives # earthquake",injured_or_dead_people
 A man who lost his life in # Iran earthquake in # Iran # Iran News,injured_or_dead_people
 Latest update from Mexico City after a devastating earthquake hits - Mexico City,injured_or_dead_people
" Deadly wildfire ravages Mexico, kills 75, prompts warnings of possible disaster",injured_or_dead_people
 US citizens are among the 2.7 million killed in Mexico s 6.1 magnitude earthquake,injured_or_dead_people
" RT @JillTobacco : After Hurricanes Harvey and Irma, 2 people dead in St. Augustine",injured_or_dead_people
" Aftermath of earthquake in Iran - Iraq -, Iraq and Iraq - states -",injured_or_dead_people
 A Woman Survives Earthquake. Mexico City Has Some Hard Times,injured_or_dead_people
 RT @EURomedia : More than 500 dead as Sri Lanka floods from landslides,injured_or_dead_people
".@FLNews. # HurricaneMaria destroys their homes, destroys all hope",injured_or_dead_people
" Latest update : At least 5 dead, hundreds wounded in Northern Mexico earthquake",injured_or_dead_people
" RT @FoxNews : Mexico earthquake, which killed more than 500, remains in the news.",injured_or_dead_people
" @realDonaldTrump, you don't have to fear Irma s coming. It's going to be the greatest thing since the Civil War!",injured_or_dead_people
 RT @DailyBeast : Iran mourns deadly earthquake that hit Iran in March,injured_or_dead_people
 Florida - Man Damaged By Hurricane Irma Severely Injured -,injured_or_dead_people
" Puerto Rico s earthquake deaths : 5,043 dead - Puerto Rico s National Fire Academy, fire chief reveals",injured_or_dead_people
 Houston fires kills dozens - and leaves hundreds of thousands homeless # Irma,injured_or_dead_people
" # KAINS :  Iraq News : 1,600 dead from Cyclone Mora s winds",injured_or_dead_people
 Florida fires make way for Irma s storm | RT @Busted_Ins : The Latest : Latest Florida wildfires killed 16,injured_or_dead_people
" The Latest : A Florida family lost everything after Irma, with one teen still missing",injured_or_dead_people
 Fire death toll from California wildfires climbs to 13 # Live # CaliforniaA,injured_or_dead_people
" RT @npr : Mexico Earthquake : The death toll is 13,000 and the destruction is in, an estimated 400,000 square miles",injured_or_dead_people
 Hurricane Maria : Puerto Rico,injured_or_dead_people
 RT @kansascity : Local news from Mexico City reveals many victims of a recent earthquake,injured_or_dead_people
 Hurricane Irma Death Toll at More Than 300 - Deaths Now Up in Florida,injured_or_dead_people
 California wildfires kill at least 14 - more than 30 % more than previously feared,injured_or_dead_people
 RT @NOLA.com : The latest on deadly earthquake and wave that killed more than 900 people in earthquake struck Mexico,injured_or_dead_people
 Hurricane Maria death toll continues to rise in Dominica ,injured_or_dead_people
 Puerto Rico - Latest : 21 killed in US wildfire,injured_or_dead_people
" Iran - Iraq border : # Earthquake triggers earthquake, deadly landslides, power cuts and floodwaters",injured_or_dead_people
 : Mexico earthquake : Hundreds killed and tens of thousands homeless as landslides wreak havoc,injured_or_dead_people
 RT @CNN : Hurricane Irma - death toll rises to 55,injured_or_dead_people
 Iran - Iraq Earthquake : Death Toll Hits 800,injured_or_dead_people
" RT @US_news : Mexico earthquake death toll stands at 42 - dead, up to 300 missing",injured_or_dead_people
 California wildfires : Death toll climbs to more than 200,injured_or_dead_people
 RT @CNN : Mexico City earthquake : The death toll rises to 248,injured_or_dead_people
" Earthquake death toll in Mexico - s southeast rises to 1, 2 after magnitude 6.1earthquake # tipline # texas",injured_or_dead_people
 Wildfires now engulf California in record 17 hours A flashpoint in a California wildfire crisis,injured_or_dead_people
"  Couple Dies, 7 Sues Nursing Home Over Labor Day Labor Strike",injured_or_dead_people
" Irma - # NorthernIreland # death toll rises to 11, at least 5 dead and 10 others missing",injured_or_dead_people
" RT @fox5ny : Hundreds of people dead, many injured in Puerto Rico",injured_or_dead_people
  Puerto Rico is a ghost town after Irma,injured_or_dead_people
 Death toll in California wildfires climbs to at least 500,injured_or_dead_people
 # California wildfires : A California town burned by a wildfire,injured_or_dead_people
 Iran to start search for missing earthquake victims # Iran # IranEarthquake,injured_or_dead_people
 RT @WPLGLocalNews : Texas Woman Born With Disabilities Turns to Her Social Media Warriors to Help with Hurricane Harvey -,injured_or_dead_people
" @realDonaldTrump Mexico earthquake : At least 60 killed, 350,000 displaced, nearly $ 300 billion in damage",injured_or_dead_people
" Three of the four students who were among the two seriously injured in the California fire are out of their classrooms, but they are going to have to make do with their books. # school # harvey # evac",injured_or_dead_people
 Puerto Rico : Survivors continue fighting for their lives in Irma aftermath,injured_or_dead_people
 RT @ABC7Chronicle : @MEXICO CITY : Puerto Rico and the Virgin Islands have suffered a total of 13 deaths since Maria hit.,injured_or_dead_people
 Texas school teacher shot and killed in Mexico storm -,injured_or_dead_people
" # Iran Airliner, Airmen On Ground In Crash In Iran - Iraq",injured_or_dead_people
 Mexico earthquake : Hundreds dead - # theinternationalcatalyst,injured_or_dead_people
 Mexico s strongest earthquake hits after deadly earthquake in Mexico City -,injured_or_dead_people
" Hurricane Irma kills at least 300, says agency",injured_or_dead_people
 RT @CNN : Dozens of people injured in Mexico s largest earthquake - hit city of Monterrey. # USwx,injured_or_dead_people
 Hurricane Maria death toll surpasses 300. And as the worst # PuertoRico # HurricaneMaria hits # Mexico # Mexico # Mexico,injured_or_dead_people
 # sxv. Police update on death of a mother and two daughters following # wildfires,injured_or_dead_people
 Airstrikes in Sri Lanka : Two women and a child killed by # SriLankaCarpenters,injured_or_dead_people
" Over 200 dead as wildfires rage in California, Florida # news",injured_or_dead_people
 RT @Dailymail : Woman rescued from debris after # earthquake in # MexicoAquaria earthquake,injured_or_dead_people
 Hurricane Irma killed at least 60 in Caribbean # RT,injured_or_dead_people
 Irma death toll tops 100 - in Florida and Texas,injured_or_dead_people
 Hurricane Irma : At least 60 killed and over 200 left homeless in Sri Lanka,injured_or_dead_people
 Hurricane Maria Death Toll Could Top 180,injured_or_dead_people
" Latest : Mexico earthquake kills thousands and leaves towns devastated, experts say",injured_or_dead_people
 Iran - Iraq earthquake - death toll rises to 42 -,injured_or_dead_people
" Puerto Rico : Earthquake kills 13, 6, 5 with no reported deaths.",injured_or_dead_people
" # Fire : Wildfires ravage areas near Mexico City in # MexicoCity. Hundreds dead, 1.5 million homes in ruins. # IRAN",injured_or_dead_people
 RT @Newsnight : Injured people killed in tornado : Mexico City,injured_or_dead_people
" # HurricaneMaria a storm that is destroying lives and leaving families without clean water, electricity and family ties",injured_or_dead_people
" @WCBS 13, this is how bad it is in the Caribbean! # hurricanesa1821",injured_or_dead_people
 RT @Newsweek : Injured in # HurricaneMaria,injured_or_dead_people
" In another tweet, Iran tells of a woman killed in Iran",injured_or_dead_people
 RT @SaraAlkhiwala : California wildfires : At least 42 killed ; thousands homeless,injured_or_dead_people
 Mexico earthquake : Death toll tops 900,injured_or_dead_people
" @NuRightsIndia : # Iran : 6,112 people killed in earthquake",injured_or_dead_people
 Aftermath of a tropical storm on South Florida as debris rips through homes.,injured_or_dead_people
 Hurricane Irma - # Iran - # Iran - # Iraq - - # Iran News :.,injured_or_dead_people
" How many people have died from Hurricane Irma, so far? Here are their final numbers",injured_or_dead_people
 Flooding and landslides damage homes in # Bangladesh after # powerful Cyclone Mora.,injured_or_dead_people
" In the wake of a deadly earthquake in Mexico,.., as many as 1,500 killed, as # Newschannel 2",injured_or_dead_people
 California wildfire kills 60 and spreads more than 900 acres of brush ave,injured_or_dead_people
 RT @Evelyn_CoxNews : Mexico earthquake : Death toll rises to 40,injured_or_dead_people
 The Latest : 8 dead in Mexico earthquake,injured_or_dead_people
 # Irma death toll rises to 6 from Irma : Press Release,injured_or_dead_people
" @Dana_Makowsky : Irma ripped up the trees of a Florida farm, took down our solar panels, destroyed our houses, and put a damper on our Florida home.",injured_or_dead_people
 # Iran - Iraq earthquake : at least 11 dead - >,injured_or_dead_people
 Earthquake shakes Mexico City buildings and kills dozens,injured_or_dead_people
 Death toll in Mexico earthquake - up to 30 million,injured_or_dead_people
 Mexico earthquake victims report no deaths from Mexico City subway # kontakt,injured_or_dead_people
 The Death Toll In Hurricane Irma Has Hit 3,injured_or_dead_people
 Puerto Rico - A Massive Earthquake Has Killed At Least 200 - 200 ( @JOHNNYNYX,injured_or_dead_people
" At least 17 people are dead, at least 50 injured, and 40 hospitals damaged after # CycloneHarvey hit Puerto Rico",injured_or_dead_people
 Irma and Maria - death toll surpasses 230,injured_or_dead_people
 Deadly floodwaters sweep through Bangladesh |,injured_or_dead_people
 Death toll in California wildfires stands at 38 people,injured_or_dead_people
 Houston Mayor Sylvester Turner : # HurricaneHarvey a potential human tragedy,injured_or_dead_people
 California wildfires have killed 57,injured_or_dead_people
 Hurricane Maria hits Caribbean island with death toll expected to reach 100,injured_or_dead_people
" RT @CBSNews : Hurricane Maria killed 5 people, 2 in # VirginiaA",injured_or_dead_people
 Death toll from the # Mexico earthquake : 57 # News # Mexico,injured_or_dead_people
 A photo from Mexico City,injured_or_dead_people
 Earthquake death toll tops 230 after a magnitude 8.8 tremor hit Mexico.,injured_or_dead_people
  Puerto Rico # Rico Earthquake : Deaths And,injured_or_dead_people
" RT @USISaferoom : Hurricane Irma killed thousands of people in Barbuda, leaving little to show for it",missing_or_found_people
.@USACEexplorees # Irma : Many of the victims on the # land are on @USACE island in # Key West! A # USACE,missing_or_found_people
 RT @AJMedia : Florida woman and her dog rescued from flooded farm by Hurricane Irma,missing_or_found_people
 Two weeks after devastating earthquake. # MexicoCops # MexicoStatePolice,missing_or_found_people
 # CaliforniaWildfires @ABC7News now on to an unspeakable pain,missing_or_found_people
 Florida girl finds dog washed up on Florida beach after Irma,missing_or_found_people
 RT @KLBC : @KHOUnews19 NEWS : Woman left home in the middle of the night after dogs bit her neck and she died,missing_or_found_people
 RT @BBCNews : Iran earthquake : At least 17 dead - dozens missing in Iran,missing_or_found_people
 RT @DailyNewsNow : Death toll from earthquake in Iran rises to 100,missing_or_found_people
 Mexico Earthquake Victims : All Have Evacuees Home,missing_or_found_people
 California Wildfire Victims Forced to Escape in Shipwrecked Ship,missing_or_found_people
 Flooded California wildfires have left thousands without power and threaten to close beaches # USNews # USatHSU,missing_or_found_people
 Harvey evacuees struggle to rebuild from devastating winds,missing_or_found_people
 # RT @cnn,missing_or_found_people
" People Searching For Missing Families of Victims of Harvey, Irma",missing_or_found_people
 RT @cafe_admiralty : # News_Feed : Two brothers are missing after California wildfires.,missing_or_found_people
 RT @CBSDenver : Rescue workers search for more victims of Mexico s earthquake,missing_or_found_people
 Death toll from Hurricane Maria in Puerto Rico reaches 10,missing_or_found_people
 A # Harvey aid volunteer talks about his experience,missing_or_found_people
" In Mexico City : Two killed in Mexico earthquake, a woman among them",missing_or_found_people
 Hurricane Maria survivor who moved to Florida found by US Navy Seals,missing_or_found_people
 How to find your missing pets after a tornado destroys homes & kills hundreds,missing_or_found_people
" # hurricane - Irma : Victims were in Irma shelters, among them children & elderly, say authorities",missing_or_found_people
 RT @Newsday : Fire fighters search house for family of missing family members,missing_or_found_people
 Mexico earthquake survivors await news of loved ones,missing_or_found_people
 RT @NDR : Hundreds of people displaced from Mexico s largest earthquake,missing_or_found_people
 Missing child : family find out they are not alone in Mexico earthquake,missing_or_found_people
" The following are the missing in Florida in Hurricane Irma, by @abc7_news : -- Posted by @abc7news on Sunday, September 7, 2017",missing_or_found_people
 # NorthernSiegeAware : RT @WKYT : Harvey victims still don't know their friends. They can be found.,missing_or_found_people
" RT @RT_com : Local NBC affiliate in Alabama reports 7,000 - missing as deadly wildfires rage",missing_or_found_people
 Irma destroys trees on a Florida estate,missing_or_found_people
 UPDATE: Authorities reveal 3 killed in wildfires in California,missing_or_found_people
 RT @thehill : In wake of Puerto Rico,missing_or_found_people
 # IranTrib,missing_or_found_people
 Woman trapped in flooded house in Irma wake tells of desperate search,missing_or_found_people
 RT @NewsHour : Mexico earthquake : Family searches rubble of Mexico City home,missing_or_found_people
 Iran has finally received help in its efforts to find Irma victims,missing_or_found_people
 RT @Reuters : A wildfire near Puerto Rico that killed 17 died last night,missing_or_found_people
 Family of man killed in California wildfire,missing_or_found_people
 # # Florida # death toll from # Irma exceeds 300 ; death toll from # HurricaneHarvey is over 500,missing_or_found_people
 The # Harvey and Irma disasters are part of a global news cycle. @Reuters,missing_or_found_people
 Harvey victims : Many people still missing after deadly storm,missing_or_found_people
 A New York Times investigation reveals how the Northern California fire affected hundreds of thousands of California schoolchildren,missing_or_found_people
 Residents in Mexico wake up to missing people,missing_or_found_people
 Irma Survivors Are Coming Home To Find Their Pets A,missing_or_found_people
 NBC News : Latest : Florida woman who survived death of child says baby had a snake on its back,missing_or_found_people
" Missing People : From Mexico City to Mexico City, Missing People Face Unprecedented Challenges",missing_or_found_people
" RT @AFL_Fremantle : Two children, a baby and a dog in the rubble of their home after Cyclone Mora hit Sri Lanka on Sunday",missing_or_found_people
 Woman survives after earthquake hits California,missing_or_found_people
 Photos : People seek to locate missing person from Mexico earthquake,missing_or_found_people
 RT @a1026n : Two women have been rescued after a wildfire destroys their home,missing_or_found_people
 Texas wildfires : Family struggles to find loved ones # FOX13,missing_or_found_people
 # California # wildfires continue to wreak havoc in # centralisland # ca,missing_or_found_people
" Iran earthquake : At least 80 killed in south Iran, top government officials still searching",missing_or_found_people
 Missing young family after Hurricane Irma is now in Houston. # ourcommunity,missing_or_found_people
 RT @fox13 : Woman rescued from floodwaters by # CaliforniaWildfires dies in her house,missing_or_found_people
" # Mexico earthquake death toll reaches 5, according to @cnn. 1 dead, 5 missing",missing_or_found_people
 A baby in need,missing_or_found_people
 Puerto Rico Earthquake : Some people died in the devastation of,missing_or_found_people
" # RT @abc7chicago : After weeks of searching for a family missing in Lake County, Texas, family finds daughter in home.",missing_or_found_people
 In South Korea earthquake victims still face long road back home,missing_or_found_people
" # Iran # Iraq : @NirmalAljakhlari confirms over 1,500 reported killed # Iraq # Iran",missing_or_found_people
 Families pray for the victims of Harvey,missing_or_found_people
 # RT @fox12chicago : People looking for a house s background can search for a house in Arlington,missing_or_found_people
 The Searching For The Missing in Puerto Rico,missing_or_found_people
 US Senate passes Hurricane Maria aid package,missing_or_found_people
 # HurricaneHarvey : Houston evacuees say they need medical aid. RT @abc13houston : Hurricane Harvey evacuees say they need medical aid,missing_or_found_people
 # news : Woman searches for her family after Irma,missing_or_found_people
 People search for missing family members in Puerto Rico after Irma # News...,missing_or_found_people
 Search efforts continue in search of hundreds of Mexico earthquake victims,missing_or_found_people
 RT @DawnNews : Two California women lost to wildfire after,missing_or_found_people
 RT @AP : Mexico Earthquake Victims Are Out of Time : @AFP,missing_or_found_people
 RT @NewsTM : Hurricane Maria : Puerto Rico woman finds her newborns - after a wall of water sinks her...,missing_or_found_people
" RT @wsvn2 : RT @johntown2 : Crews working to save drowning man, 4 year old girl trapped in swimming pool",missing_or_found_people
 Florida teen who died in Florida wildfires is sister of missing child,missing_or_found_people
 # SriLanka : Earthquake hit SriLanka on Sunday with death toll rising to 6. # SriLankaEarthquake,missing_or_found_people
" Hurricane Irma victims,",missing_or_found_people
 Hurricane Irma victims make it out alive - on lifeboats,missing_or_found_people
 Searching for # aamcnews s missing... @AAMC Now... a/c # aamcnews : AAMC will broadcast # AAMC,missing_or_found_people
 We do not know why this happened but we know it did not happen to our loved ones.,missing_or_found_people
 A woman was rescued from her house in # Mexico City and later adopted by a family # news,missing_or_found_people
" RT @huffingtonpost : Mexico earthquake : Children buried under rubble, parents seek help",missing_or_found_people
 RT @YahooNews : Florida woman searches for lost baby found in Lakeland backyard,missing_or_found_people
" A Florida man, 45, who survived the deadly California wildfires ",missing_or_found_people
 Some students who survived Hurricane Maria in Puerto Rico were able to return home to get help,missing_or_found_people
 RT @YahooNews : RT @HuffPost : One man found alive in Mexico after earthquake,missing_or_found_people
 The victims of Hurricane Irma found a way out via # # Facebook,missing_or_found_people
 RT @trending : A new @CBSNews exclusive : A # Harvey survivor searches for family.,missing_or_found_people
" Hurricane Irma : US Army, Navy crews hit the waters to rescue civilians from Irma",missing_or_found_people
 I was # on the edge of my seat when I heard the news,missing_or_found_people
 RT @Yahoo News : Mexico earthquake - aftermath : Children born in a school of rubble ,missing_or_found_people
 RT @CNN : Dozens of missing in Mexico earthquake,missing_or_found_people
,missing_or_found_people
" Photos : Massive earthquake and landslide near Mexico City left 200,000 homeless",missing_or_found_people
 # Mexico : Thousands flee the rubble of # Mexico s earthquake as # Mexico City braces for yet another # Mexico,missing_or_found_people
 Photos : Photos from California wildfire scene,missing_or_found_people
 Missing # Mexico earthquake victims released from # California # Mexico,missing_or_found_people
 RT @NewsChannel3 : Texas wildfires make news - we just don't know how to share it,missing_or_found_people
 # California wildfires : A wildfire survivor shares her tale,missing_or_found_people
" RT @CNBC : Survivors of Mexico earthquake cry for relatives, saying it could have been worse",missing_or_found_people
 RT @News_Politics : Hundreds in California blaze in blaze related to California wildfires,missing_or_found_people
 RT @ABAJournal : Florida students and relatives of missing autistic girl arrive in Corpus Christi,missing_or_found_people
" My name is Emma, and I found my family buried in the backyard of my parents house",missing_or_found_people
 RT @CNN : Death toll from devastating wildfires rises to 57,missing_or_found_people
 Irma - victims,missing_or_found_people
 # RT @CBSMiami : Hundreds of Puerto Ricos still missing or still unknown after Maria,missing_or_found_people
 Mexico City earthquake toll rises to 42,missing_or_found_people
" Florida man missing from Hurricane Irma hospital in Florida, not worried",missing_or_found_people
 Iran Air # # Airbus plane # AirbusA330 crashing into # SriLanka # IndiaA plane # earthquakeA,missing_or_found_people
 # HurricaneMaria # Irma : We are all Irma,missing_or_found_people
 Missing pets from Puerto Rico after hurricane Irma,missing_or_found_people
 RT @abc7chicago : Mexico earthquake residents seek refuge in Puerto Rico,missing_or_found_people
 Hurricane Irma - Dominica residents left for Cuba,missing_or_found_people
.@jamesadams2 @jeffrey__kelly s family is going thru the aftermath of Harvey in the Austin. A...,missing_or_found_people
 Hurricane Irma : Families are being forced to wait weeks for help,missing_or_found_people
.@australianguardian,missing_or_found_people
".@JorgeQuintero, @FOX13Houston # News 12",missing_or_found_people
" Mexico earthquake kills at least 20, causes catastrophic dam failure",missing_or_found_people
 Flooding in Iraq kills over 200 - year old # IranAir plane,missing_or_found_people
 RT @CBSNewYork : A woman was found alive and safe in her home after an earthquake hit Mexico City,missing_or_found_people
 A family in the middle of a California wildfire has been missing since Oct. 21. Now relatives hope the search will finally be over.,missing_or_found_people
 The families of those missing in California wildfires are still in limbo,missing_or_found_people
 One girl survived as her town loses everything.,missing_or_found_people
 Mexico earthquake victims wait in Mexico City shelters for the return of the missing,missing_or_found_people
 RT @Kemichal : Survivors describe how life reeled them after Hurricane Irma,missing_or_found_people
 RT @DailyNewsBears : Texas woman takes in two missing 9-year-old dogs,missing_or_found_people
 Hurricane Irma and Irma survivors come together to search for missing friends,missing_or_found_people
" Mexico earthquake : Some 400 killed by strong earthquake, reports say",missing_or_found_people
 RT @EHSReports : We live in a world of hope - only to see it shattered by earthquake! # News,missing_or_found_people
" @News4KHOU Harvey, Irma devastate East Texas in wake of devastation",missing_or_found_people
 Search for the missing | @CNBCNews,missing_or_found_people
" RT @NBCNews : RT @NBCNews : # HurricaneMaria : Hurricane Maria, the worst storm to hit the island of Dominica in more than 60 years, has killed 34",missing_or_found_people
 California Wildfires - More than 30 Dead - Read More,missing_or_found_people
 Family members reunite with missing father and son after storm kills them,missing_or_found_people
 Mexico earthquake : Family searching for a child in Mexico City after Mexico City quake,missing_or_found_people
" Earthquake : Sri Lanka says 200,000 people are still without electricity - in pictures",missing_or_found_people
 RT @jbastrop :  # Mexico Earthquake : A woman lost her daughter during earthquake in # Ulloa,missing_or_found_people
 Search efforts underway for missing Texas schoolchildren,missing_or_found_people
 RT @CALIFORNIAWildfires : Rescue crews assess damage in California wildfire.,missing_or_found_people
 RT @CBS7 : Hurricane Irma evacuees from the island of Dominica need to find their own homes!,missing_or_found_people
 FOX NEWS : Two bodies found near Mexico City earthquake rubble,missing_or_found_people
 California wildfire victim,missing_or_found_people
" RT @Newsobserver : RT @CBS2Chicago : A missing person on the South Side in Illinois has been found,",missing_or_found_people
 Hurricane Maria Survivors Reunited After Hurricane Irma,missing_or_found_people
 Some families have come together to search for lost pets as Hurricane Irma continues to weaken,missing_or_found_people
 Earthquake : Family members search rubble after devastating earthquake hit central Iran in March,missing_or_found_people
 RT @CNN : Hurricane Maria survivors await home from Dominica,missing_or_found_people
 RT @fox10now : Hurricane Irma victims still trapped in Florida # Fox10,missing_or_found_people
 US # Navy personnel search for missing people in Puerto Rico after Irma,missing_or_found_people
 RT @TheTribune_Tribune : A couple days after an earthquake in Iran,missing_or_found_people
 RT @WYNN : RT @WYNN : A 10 hour train ride from...,missing_or_found_people
 Houston man finds woman from Mexico swept to death after Hurricane Harvey,missing_or_found_people
 Residents are fighting to bring a community back after a devastating earthquake - # RTWtv3,missing_or_found_people
 I've come across several people reported missing and # earthquake victims in # Mexico City.,missing_or_found_people
 I survived.,missing_or_found_people
 Two people missing after Irma in Nassau County,missing_or_found_people
 RT @Reuters : Chinese boat sails past Mexico City on way to recover survivors from earthquake,missing_or_found_people
 Missing children from northern Mexico find refuge in California,missing_or_found_people
 Harvey evacuees post apocalyptic photos as s ightlines disappear,missing_or_found_people
" RT @NewsOne : A look back at Mexico City earthquake, aftert # sx",missing_or_found_people
 California wildfires are killing dozens and even hundreds in # Mexico,missing_or_found_people
 Some California wildfires will likely take a toll on #,missing_or_found_people
" RT @TPM : Irma kills 17 people in Palm Beach County, Florida",missing_or_found_people
 RT @cbs12news : The fire kills one person after a couple were home on the weekend from work... # wildfire,missing_or_found_people
 RT @CNN : A mother lost her two sons in Mexico earthquake,missing_or_found_people
 RT @DailyMail : A California woman found her sister and four family members missing in Mexico - earthquake rubble,missing_or_found_people
 Injured family search for loved ones in Iran after earthquake,missing_or_found_people
 Mexico earthquake victims face deportation after storm shuts down power supply @mexico_news,missing_or_found_people
" RT @FoxNews : Family searching for missing children -, pets found in Harvey floodwaters # FoxNews",missing_or_found_people
 @MeadowCityPD : 3 People Found Alive In California Wildfire,missing_or_found_people
" US News - California News Feed : Wildfires, power outages and California wildfires threaten state - - - - California TV",missing_or_found_people
" # Mexico earthquake victims : A # US official tells me that USGS, with the help of Mexico officials, is working # aid # death # earthquake",missing_or_found_people
